
429	The Harriet Tubman Free Foot Clinic	Supporting Resources & Services		The Harriet Tubman Free Foot Clinic has been providing foot care for nearly 25 years, We are a collaborative care clinic, blending conventional and herbal therapies. All services are free. We currently offering foot care at: >The Friendship Center of the Holy Comforter Church in the Ormewood Park neighborhood, every 2nd Thursday of the month at 10 AM to 12 PM >St John�s the Wonderworker in at St Luke�s in collaboration with the Church of the Common Ground every Tuesday (Toesday) morning at 10 AM -12 PM We also participate in local health fair events that serve Atlanta�s unhoused population. An extra set of hands is helpful. If you are interested in becoming a volunteer or supporting our work with a contribution, please contact the clinic coordinator at opendoorfootclinic@gmail.com. The Fleur and Forage Free Clinic is the fiscal sponsor for The Harriet Tubman Free Foot Clinic.		Nutrition, Health, & Wellness | Advocacy	737 Woodland Ave SE, Atlanta, GA 30316	Nonprofit	opendoorfootclinic@gmail.com		~2000	1				SE Atlanta	https://givebutter.s3.amazonaws.com/uploads/1ExoAoolLC9a3G74PqPVbnLby7nTvp7hKTD32Qsd.jpg		1				https://fleurandforagefreeclinic.org/harriet-tubman-free-foot-clinic/
430	Community Assistance Center	Recovery & Redistribution		Community Assistance Center provides basic needs assistance for neighbors to prevent homelessness and hunger while promoting self-sufficiency and empowering them to thrive. The Community Assistance Center provides food to individuals and families in need who live in Sandy Springs or Dunwoody. CAC offers non-perishable groceries, fresh produce, dairy products, and meat products, all subject to availability. Each household is provided with a certain allotment of pounds of food proportionate to the number of people in their family. This allotment refreshes weekly, allowing families to shop for free, fresh groceries each week. CAC distributes food through three Mini-Markets, which function similarly to a regular grocery store. Clients grab a grocery cart and pick foods that fit their tastes, allergies, and/or dietary restrictions.		Education Outreach | Food Pantry | Education Outreach | Food Pantry	120 Northwood Drive Suite 150, Sandy Springs, GA 30342	Nonprofit	(770) 552-4889 info@ourcac.org		1987	2					https://ourcac.org/wp-content/uploads/2017/01/CAC-logo.png		2				www.ourcac.org
431	Goodr Foundation	Recovery & Redistribution		The Goodr Foundation is the nonprofit arm of Goodr, LLC. The Goodr Foundation is a non-profit that focuses on providing healthy meals to youth, families, and seniors through our recipient and non-profit partner network. Corporations, individuals and foundations can donate in any amount to the cause. The Goodr Foundation is a non-profit that strives to end world hunger by cultivating countless resources for our non-profit partners and network of recipients.		Nutrition, Health, & Wellness	1000 MARIETTA ST NWSUITE 224, ATLANTA, GA 30318	Nonprofit	Phone: (404) 261-0211 Email: info@goodr.co			1				NW Atlanta	https://goodr.co/wp-content/uploads/goodr-logo.svg		1				https://goodr.co/foundation/
432	Eco-Paradigm, LLC	Supporting Resources & Services		Eco-Paradigm provides a variety of agricultural services, including garden installation, irrigation installation, and high tunnel/green house construction. They also provide agricultural-based education and training services.		Consulting / Design | Technical Assistance	NA	For-Profit	charles@ecoparadigm.net		2019	8					https://voyageatl.com/wp-content/uploads/2022/04/c-CharlesGreenlea__g2ghighhorweeding_1648108434304.jpeg		8				https://www.ecoparadigm.net/
433	Atlanta Harvest	Farm / Producer		Atlanta Harvest was established in 2013 and is a urban farm and wellness center serving the greater Atlanta area. Atlanta Harvest is committed to producing naturally-grown food in the city. Through community partnerships, we are passionate about mobilizing people for collective impact in distressed areas of our city.		Urban Agriculture	3529 Anvilblock Rd, Ellenwood, GA 30294	For-Profit	(678) 653-6246		2013	7				General Georgia	https://images.squarespace-cdn.com/content/v1/60b31da4de27775c9860e5d5/1622484601836-BY6JAL79IY0WN5CHDK63/Atlanta+Harvest+Logo_orange.png		7				http://www.atlantaharvest.com/
434	Bee Wild Honey	Farm / Producer		Bee Wild Honey is a company that is both beekeepers and land stewards. Our mission is to restore and protect bee habitats while producing raw, unfiltered honey that captures the taste of nature in its purest form. The earnings from our honey sales are reinvested into our conservation work, funding the preservation of wildflower meadows and pollination projects.					(678) 294-0896			3			Value-Added Products				3				
435	Community Connections of Atlanta	Recovery & Redistribution					5705 Memorial Drive, Stone Mountain, Georgia 30083	Faith-Based				2							2				
436	Friendship Baptist Church	Recovery & Redistribution					3375 Church Ln, Duluth, GA 30096	Faith-Based				1							1				
437	GreenSHADES Foundation	Recovery & Redistribution		The BUILDMEAHOMEUSA Coalitio serves as the Construction-Operations and Eco-Struction apprentice to contractor division of GreenSHADES Foundation, a non-profit 501(c)(3) organization. We dedicated to building permanent and sustainable housing solutions for our UNnsheltered working, Senior citizens, military Veterans, and those ready to work throughout Georgia. Your donation is tax deductible and applicable toward carbon credits.			1050 Murphy Av SW #C, Atlanta, GA 30310	Nonprofit				1					https://img1.wsimg.com/isteam/ip/46579e39-56d1-4ff5-9742-eb6df906b75f/GreenSHADES%20Community%20Logo%20V2%20(white)Asset%205.png/:/rs=w:473,h:150,cg:true,m/cr=w:473,h:150/qt=q:95		1				https://greenshadesfoundation.com/
438	Westside Farmers Markets	Consumption & Retail		At Westside Farmers Markets, our mission is to deliver a vibrant and enjoyable shopping experience for customers of all ages. Since 2019, we�ve been serving the communities west of I-75 in Atlanta with high-quality products at attractive prices. Our markets offer a diverse range of products to suit every taste, all provided by local professionals dedicated to giving back to the community through their offerings. Under the Westside Farmers Markets umbrella is currenlt Castleberry Market and Fickett Farmers Market, which work together to bring fresh, locally produced food to underserved neighborhoods in southwest and west Atlanta.		Farmers Markets & Cooperatives	3935 Rux Rd SW., Atlanta, GA 30331		Email: hello@castleberrymarket.com		2019	0				SW Atlanta	https://static.wixstatic.com/media/a6d3e5_e401184da0ca411e8793c36f6c0df3eb~mv2.png/v1/fill/w_249,h_83,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Westside%20Farmers%20Market.png		0				https://www.westsidefarmersmarkets.org/
439	Decatur All Nations Community Church	Recovery & Redistribution				Food Pantry	3840 Kensington Rd, Decatur, GA 30032	Faith-Based				1							1				
440	City of Atlanta Department of Parks and Recreation	Public & Education Sector		The Department of Parks and Recreation (DPR) is committed to building strong communities and a vibrant economy by providing safe and exceptional parks, facilities, and programs through effective leadership, collaboration and innovative thinking. DPR strives to deliver quality customer service through the development, operation, and maintenance of the City's public parks, recreation centers, and facilities to create an environment that is deemed safe, affordable, and enriching for residents and visitors.		Community Garden | Land Access	160 Trinity Ave SW, Atlanta, GA 30303	Government				1				SW Atlanta	https://shopgreenbriar.com/wp-content/uploads/2017/02/Parks-and-Recs.jpeg		1				https://www.atlantaga.gov/government/departments/department-parks-recreation
441	Ry's Table			Ry's Table is a garden-rooted culinary and wellness space in southwest Atlanta, created by Chef, Grower, and Ayurveda practitioner Ryanne Rothenberg, MPH. Our mission at Ry�s Table is to nourish community by reconnecting people to the land, the seasons, and themselves through food. Guided by Ayurvedic wisdom and public health principles, we cultivate a garden-rooted gathering space where locally grown, seasonal ingredients, culinary craft, and wellness traditions come together. Through farm-to-table experiences, garden education, maternal health support, consultations and seasonal products, we empower individuals and families to make informed choices that support whole-body nourishment and a resilient local food system.		Education Outreach | Urban Agriculture | Chef | Herbalism | Nutrition, Health, & Wellness		For-Profit				1	Woman-Owned		Value-Added Products | Fruit & Vegetable	SW Atlanta	https://images.squarespace-cdn.com/content/v1/59e91ed5d74cff0bea484d14/1582138938460-KCKGK6YU69WTASMK0139/RysTable-LOGO-final-fullcolor.png?format=500w		1				https://www.rystable.com/
442	Georgia Agriculture Wellness Alliance	Supporting Resources & Services		GAWA works to support our agricultural communities and local partners by creating and identifying resources, training, and conversations in support of better mental health on the farm. GAWA is powered by the Georgia Rural Health Innovation Center at Mercer University School of Medicine.		Nutrition, Health, & Wellness | Training			Phone: (478) 230-5554 Email: info@gafarmstress.org		2023	0					https://gafarmstress.org/		0				https://gafarmstress.org/
443	Amalgamated Foundation	Supporting Resources & Services		At Amalgamated Foundation, we connect resources to communities and organizations working on today�s most vital issues. Our team brings years of experience in philanthropy, compliance and risk navigation, nonprofit management, and fund administration. Their scope is international. ? ?We work in deep partnership with our growing community of dedicated, mission-minded individual donors, foundations, businesses, nonprofits, and activists. We manage the details, so our partners can focus on their mission and impact. ? ?Since 2018, Amalgamated Foundation and our partners have moved more than $1 billion to support our vision of a more just and equitable world.		Funding		Nonprofit | Foundation	Contact Page: https://www.amalgamatedfoundation.org/contact-us		2018	1				Not in Georgia	https://www.amalgamatedfoundation.org/themes/custom/af_theme/af_logo.png		1				https://www.amalgamatedfoundation.org/
444	The Fresh Market at Oyun Botancial Gardens	Consumption & Retail		Come out for fresh, natural, and organic produce, local vendors, music, movement and community joy. WHEN: EVERY Saturday from 11AM to 6PM (ARRIVE EARLY!) WHERE: Oyun Botanical Gardens 3353 Washington Rd. Atlanta, GA 30344 We accept SNAP/EBT. Market includes: Produce, Meat & Artisan Fruit & Drink Vendors		Urban Agriculture | Nutrition, Health, & Wellness	3353 Washington Rd. Atlanta, GA 30344		Phone: 404-781-9724 Email: oyunbotanicalgardens@gmail.com			2	BIPOC-Owned		Fruit & Vegetable | Livestock & Poultry | Value-Added Products | Fruit & Vegetable | Livestock & Poultry | Value-Added Products	General Atlanta	https://oyunbotanical.com/wp-content/uploads/2025/04/freshmarket1-768x768.png		2				https://oyunbotanical.com/product-market/
445	ReNew Atlanta Corporation	Recovery & Redistribution		ReNew is an organization that maintains a regard and concern for the wellbeing of people. We adopt a multifaceted notion of wellbeing and commit ourselves to aiding others and empowering them to experience a higher quality of life. ReNew partners with organizations, sponsors, and individuals that also seek to inspire and challenge outreach initiatives that nourish continual growth and opportunity. Our partnerships allow us to establish sustainable relationships that share our focus and aid in our community development efforts.		Food Pantry	256 Memorial Dr SW, Atlanta, GA 30303		404-549-3823			1							1				
446	Nuts'n Berries Neighborhood Market	Consumption & Retail		We carefully curate every item on our shelves. From supplements and clean beauty to groceries and hemp, our products are chosen with purpose: transparency, integrity, and a passion for true health.			4274 Peachtree Rd NE Brookhaven GA 30319	For-Profit	Tel: 404-254-0330 E-mail: support@nutsnberries.com			7					https://cdn.shoplightspeed.com/shops/621363/files/72036404/neighborhood-market-logo-full-color.jpg		7				https://www.nutsnberries.com/
447	Georgia Harm Reduction Coalition	Recovery & Redistribution		The Georgia Harm Reduction Coalition, Inc. (GHRC) is a statewide wellness organization committed to promoting health and dignity by reducing the impact of HIV/AIDS, Hepatitis C, STI, and Substance Use within vulnerable communities.		Food Pantry	1233 Joseph E Boone Blvd NW, Atlanta, GA 30314					2					https://georgiaharmreduction.org/wp-content/uploads/2023/08/cropped-GeorgiaHarmReduction1.png		2				https://georgiaharmreduction.org/
